path,relative_path,label,class_name,language,file_size_mb,split
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/fr/Qwen3-TTS-12Hz-1.7B-Base/l_ile_mysterieuse_1_12_f000095.wav,fake/fr/Qwen3-TTS-12Hz-1.7B-Base/l_ile_mysterieuse_1_12_f000095.wav,1,synthetic,Qwen3-TTS-12Hz-1.7B-Base,0.4200763702392578,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Kyutai-TTS/hunters_space_03_f000034.wav,fake/en/Kyutai-TTS/hunters_space_03_f000034.wav,1,synthetic,Kyutai-TTS,0.2759361267089844,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/WhisperSpeech/northandsouth_29_f000093.wav,fake/en/WhisperSpeech/northandsouth_29_f000093.wav,1,synthetic,WhisperSpeech,0.4637908935546875,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/jane_eyre_01_f000048.wav,en/en/jane_eyre_01_f000048.wav,0,bona_fide,en,0.41327857971191406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/Hume TADA-3B-ML/maerchen_008_f000105.wav,fake/de/Hume TADA-3B-ML/maerchen_008_f000105.wav,1,synthetic,Hume TADA-3B-ML,0.086669921875,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/FishTTS/maerchen_005_f000030.wav,fake/de/FishTTS/maerchen_005_f000030.wav,1,synthetic,FishTTS,0.3223075866699219,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Metavoice-1B/the_master_key_03_f000041.wav,fake/en/Metavoice-1B/the_master_key_03_f000041.wav,1,synthetic,Metavoice-1B,0.14640045166015625,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/the_master_key_14_f000112.wav,en/en/the_master_key_14_f000112.wav,0,bona_fide,en,0.19721412658691406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/KugelAudio/the_sea_fairies_04_f000050.wav,fake/en/KugelAudio/the_sea_fairies_04_f000050.wav,1,synthetic,KugelAudio,0.16266250610351562,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/fr/Qwen3-TTS-12Hz-1.7B-Base/sous_les_mers_1_09_f000129.wav,fake/fr/Qwen3-TTS-12Hz-1.7B-Base/sous_les_mers_1_09_f000129.wav,1,synthetic,Qwen3-TTS-12Hz-1.7B-Base,0.11081695556640625,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/hunters_space_04_f000089.wav,en/en/hunters_space_04_f000089.wav,0,bona_fide,en,0.10352516174316406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/minimax_speech-02-turbo/angelina_16_delgado_f000062.wav,fake/es/minimax_speech-02-turbo/angelina_16_delgado_f000062.wav,1,synthetic,minimax_speech-02-turbo,0.2954540252685547,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Voxtral/wives_and_daughters_44_f000152.wav,fake/en/Voxtral/wives_and_daughters_44_f000152.wav,1,synthetic,Voxtral,0.4138832092285156,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/da/tts_models_da_cv_vits/jane_eyre_25_f000001.wav,fake/da/tts_models_da_cv_vits/jane_eyre_25_f000001.wav,1,synthetic,tts_models_da_cv_vits,0.4957695007324219,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/griffin_lim/tschun_01_f000116.wav,fake/de/griffin_lim/tschun_01_f000116.wav,1,synthetic,griffin_lim,0.3667640686035156,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/Chatterbox Multilingual/bailen_28_perezgaldos_f000077.wav,fake/es/Chatterbox Multilingual/bailen_28_perezgaldos_f000077.wav,1,synthetic,Chatterbox Multilingual,0.21285057067871094,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/DeepGram/piratesofersatz_02_leinster_64kb_f000165.wav,fake/en/DeepGram/piratesofersatz_02_leinster_64kb_f000165.wav,1,synthetic,DeepGram,0.3516387939453125,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/midnight_passenger_09_f000181.wav,en/en/midnight_passenger_09_f000181.wav,0,bona_fide,en,0.20453834533691406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/ZipVoice/jane_eyre_34_f000387.wav,fake/en/ZipVoice/jane_eyre_34_f000387.wav,1,synthetic,ZipVoice,0.5630455017089844,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/MOSS-TTS-1.7B/quijote_vol1_18c_cervantes_f000104.wav,fake/es/MOSS-TTS-1.7B/quijote_vol1_18c_cervantes_f000104.wav,1,synthetic,MOSS-TTS-1.7B,0.22883224487304688,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/Higgs-Audio-V2/arapiles_22_perezgaldos_f000035.wav,fake/es/Higgs-Audio-V2/arapiles_22_perezgaldos_f000035.wav,1,synthetic,Higgs-Audio-V2,0.1026611328125,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/ElevenLabs-v3/werde_die_du_bist_05_f000034.wav,fake/de/ElevenLabs-v3/werde_die_du_bist_05_f000034.wav,1,synthetic,ElevenLabs-v3,0.2773857116699219,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/WhisperSpeech/jane_eyre_24_f000268.wav,fake/en/WhisperSpeech/jane_eyre_24_f000268.wav,1,synthetic,WhisperSpeech,0.3645362854003906,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/ar/VoxCPM2/skyisland_14_baum_64kb_f000009.wav,fake/ar/VoxCPM2/skyisland_14_baum_64kb_f000009.wav,1,synthetic,VoxCPM2,0.5922050476074219,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/de/alter_afrikaner_08_f000035.wav,en/de/alter_afrikaner_08_f000035.wav,0,bona_fide,de,0.19629859924316406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/rinkitink_baum_15_64kb_f000012.wav,en/en/rinkitink_baum_15_64kb_f000012.wav,0,bona_fide,en,0.13251686096191406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/jane_eyre_25_f000143.wav,en/en/jane_eyre_25_f000143.wav,0,bona_fide,en,0.12769508361816406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/dorothy_and_wizard_oz_03_f000029.wav,en/en/dorothy_and_wizard_oz_03_f000029.wav,0,bona_fide,en,0.18927955627441406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Voxtream/wives_and_daughters_04_f000056.wav,fake/en/Voxtream/wives_and_daughters_04_f000056.wav,1,synthetic,Voxtream,0.23556137084960938,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Maya1 TTS/jane_eyre_26_f000202.wav,fake/en/Maya1 TTS/jane_eyre_26_f000202.wav,1,synthetic,Maya1 TTS,0.22255325317382812,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/minimax_speech-02-turbo/the_sea_fairies_04_f000113.wav,fake/en/minimax_speech-02-turbo/the_sea_fairies_04_f000113.wav,1,synthetic,minimax_speech-02-turbo,0.10457420349121094,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Voxtral/emerald_city_of_oz_19_f000014.wav,fake/en/Voxtral/emerald_city_of_oz_19_f000014.wav,1,synthetic,Voxtral,0.4138832092285156,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/da/OmniVoice/jane_eyre_18_f000225.wav,fake/da/OmniVoice/jane_eyre_18_f000225.wav,1,synthetic,OmniVoice,0.31168556213378906,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/am/Edge-TTS/northandsouth_35_f000208.wav,fake/am/Edge-TTS/northandsouth_35_f000208.wav,1,synthetic,Edge-TTS,0.8862686157226562,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/Fish-S2-Pro/maedchenvommoorhof_6_f000037.wav,fake/de/Fish-S2-Pro/maedchenvommoorhof_6_f000037.wav,1,synthetic,Fish-S2-Pro,0.4160575866699219,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/midnight_passenger_10_f000201.wav,en/en/midnight_passenger_10_f000201.wav,0,bona_fide,en,0.21796607971191406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/ha/YarnGPT/skyisland_09_baum_64kb_f000088.wav,fake/ha/YarnGPT/skyisland_09_baum_64kb_f000088.wav,1,synthetic,YarnGPT,0.24453353881835938,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Kyutai-TTS/poisoned_pen_02_f000163.wav,fake/en/Kyutai-TTS/poisoned_pen_02_f000163.wav,1,synthetic,Kyutai-TTS,0.4609870910644531,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/wives_and_daughters_32_f000286.wav,en/en/wives_and_daughters_32_f000286.wav,0,bona_fide,en,0.16547584533691406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/Llasa-1B-Multilingual/trafalgar_14_perezgaldos_f000192.wav,fake/es/Llasa-1B-Multilingual/trafalgar_14_perezgaldos_f000192.wav,1,synthetic,Llasa-1B-Multilingual,0.3861255645751953,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Kitten-TTS-Nano-0.1/wives_and_daughters_20_f000026.wav,fake/en/Kitten-TTS-Nano-0.1/wives_and_daughters_20_f000026.wav,1,synthetic,Kitten-TTS-Nano-0.1,0.20612144470214844,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Kitten-TTS-Nano-0.2/jane_eyre_20_f000161.wav,fake/en/Kitten-TTS-Nano-0.2/jane_eyre_20_f000161.wav,1,synthetic,Kitten-TTS-Nano-0.2,0.4700298309326172,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Llasa-3B/northandsouth_46_f000138.wav,fake/en/Llasa-3B/northandsouth_46_f000138.wav,1,synthetic,Llasa-3B,0.3264045715332031,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/northandsouth_39_f000003.wav,en/en/northandsouth_39_f000003.wav,0,bona_fide,en,0.12122535705566406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/bn/IndicF5/silent_bullet_03_f000036.wav,fake/bn/IndicF5/silent_bullet_03_f000036.wav,1,synthetic,IndicF5,0.7101764678955078,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/Hume TADA-3B-ML/bailen_13_perezgaldos_f000087.wav,fake/es/Hume TADA-3B-ML/bailen_13_perezgaldos_f000087.wav,1,synthetic,Hume TADA-3B-ML,0.7469654083251953,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/DeepGram/lacondenada_05_blasco_f000060.wav,fake/es/DeepGram/lacondenada_05_blasco_f000060.wav,1,synthetic,DeepGram,0.25406646728515625,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/hunters_space_10_f000045.wav,en/en/hunters_space_10_f000045.wav,0,bona_fide,en,0.29303932189941406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/hunters_space_16_f000078.wav,en/en/hunters_space_16_f000078.wav,0,bona_fide,en,0.26191139221191406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/he/Edge-TTS/rinkitink_baum_21_64kb_f000048.wav,fake/he/Edge-TTS/rinkitink_baum_21_64kb_f000048.wav,1,synthetic,Edge-TTS,0.3119373321533203,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/bn/IndicF5/wives_and_daughters_44_f000056.wav,fake/bn/IndicF5/wives_and_daughters_44_f000056.wav,1,synthetic,IndicF5,0.2176036834716797,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_04_f000189.wav,en/en/silent_bullet_04_f000189.wav,0,bona_fide,en,0.29364967346191406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/OpenVoiceV2/corte_de_carlos_iv_21_perezgaldos_f000081.wav,fake/es/OpenVoiceV2/corte_de_carlos_iv_21_perezgaldos_f000081.wav,1,synthetic,OpenVoiceV2,0.15287399291992188,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/jane_eyre_08_f000062.wav,en/en/jane_eyre_08_f000062.wav,0,bona_fide,en,0.17807960510253906,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/LuxTTS/midnight_passenger_07_f000068.wav,fake/en/LuxTTS/midnight_passenger_07_f000068.wav,1,synthetic,LuxTTS,0.33066749572753906,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/poisoned_pen_10_f000092.wav,en/en/poisoned_pen_10_f000092.wav,0,bona_fide,en,0.38611793518066406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/ar/Fish-S2-Pro/hunters_space_09_f000026.wav,fake/ar/Fish-S2-Pro/hunters_space_09_f000026.wav,1,synthetic,Fish-S2-Pro,0.3672294616699219,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/cs/tts_models_cs_cv_vits/jane_eyre_31_f000107.wav,fake/cs/tts_models_cs_cv_vits/jane_eyre_31_f000107.wav,1,synthetic,tts_models_cs_cv_vits,0.3877677917480469,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/LongCat-AudioDiT/ozma_of_oz_20_f000025.wav,fake/en/LongCat-AudioDiT/ozma_of_oz_20_f000025.wav,1,synthetic,LongCat-AudioDiT,0.093353271484375,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/LongCat-AudioDiT/the_master_key_10_f000081.wav,fake/en/LongCat-AudioDiT/the_master_key_10_f000081.wav,1,synthetic,LongCat-AudioDiT,0.061054229736328125,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/griffin_lim/napoleonenchamartin_25_perezgaldos_f000168.wav,fake/es/griffin_lim/napoleonenchamartin_25_perezgaldos_f000168.wav,1,synthetic,griffin_lim,0.26470947265625,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/MingTTS/rinkitink_baum_10_64kb_f000007.wav,fake/en/MingTTS/rinkitink_baum_10_64kb_f000007.wav,1,synthetic,MingTTS,0.3903312683105469,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/the_master_key_18_f000051.wav,en/en/the_master_key_18_f000051.wav,0,bona_fide,en,0.08704566955566406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/hi/IndicF5/midnight_passenger_09_f000205.wav,fake/hi/IndicF5/midnight_passenger_09_f000205.wav,1,synthetic,IndicF5,0.5807666778564453,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/de/erzaehlungen_05_poe_f000058.wav,en/de/erzaehlungen_05_poe_f000058.wav,0,bona_fide,de,0.15021705627441406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Maya1 TTS/wives_and_daughters_31_f000152.wav,fake/en/Maya1 TTS/wives_and_daughters_31_f000152.wav,1,synthetic,Maya1 TTS,0.37328529357910156,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/MOSS-TTS-1.7B/angelina_01_delgado_f000110.wav,fake/es/MOSS-TTS-1.7B/angelina_01_delgado_f000110.wav,1,synthetic,MOSS-TTS-1.7B,0.13462448120117188,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/the_sea_fairies_07_f000021.wav,en/en/the_sea_fairies_07_f000021.wav,0,bona_fide,en,0.21003150939941406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/ar/OmniVoice/skyisland_01_baum_64kb_f000078.wav,fake/ar/OmniVoice/skyisland_01_baum_64kb_f000078.wav,1,synthetic,OmniVoice,0.5194473266601562,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/ha/YarnGPT/pink_fairy_book_22_f000042.wav,fake/ha/YarnGPT/pink_fairy_book_22_f000042.wav,1,synthetic,YarnGPT,0.322479248046875,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/de/toten_seelen_15_f000043.wav,en/de/toten_seelen_15_f000043.wav,0,bona_fide,de,0.11329078674316406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/KugelAudio/northandsouth_40_f000033.wav,fake/en/KugelAudio/northandsouth_40_f000033.wav,1,synthetic,KugelAudio,0.3084602355957031,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/MingTTS/hunters_space_08_f000051.wav,fake/en/MingTTS/hunters_space_08_f000051.wav,1,synthetic,MingTTS,0.3903312683105469,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/silent_bullet_03_f000194.wav,en/en/silent_bullet_03_f000194.wav,0,bona_fide,en,0.16211891174316406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/MegaTTS3/poisoned_pen_07_f000146.wav,fake/en/MegaTTS3/poisoned_pen_07_f000146.wav,1,synthetic,MegaTTS3,0.4609870910644531,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/wives_and_daughters_47_f000023.wav,en/en/wives_and_daughters_47_f000023.wav,0,bona_fide,en,0.22834205627441406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Microsoft VibeVoice 1.5B/wives_and_daughters_08_f000189.wav,fake/en/Microsoft VibeVoice 1.5B/wives_and_daughters_08_f000189.wav,1,synthetic,Microsoft VibeVoice 1.5B,0.4879035949707031,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Mars5/wives_and_daughters_21_f000208.wav,fake/en/Mars5/wives_and_daughters_21_f000208.wav,1,synthetic,Mars5,0.425323486328125,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/wives_and_daughters_45_f000059.wav,en/en/wives_and_daughters_45_f000059.wav,0,bona_fide,en,0.17005348205566406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/northandsouth_16_f000133.wav,en/en/northandsouth_16_f000133.wav,0,bona_fide,en,0.37421607971191406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Microsoft VibeVoice 1.5B/jane_eyre_21_f000465.wav,fake/en/Microsoft VibeVoice 1.5B/jane_eyre_21_f000465.wav,1,synthetic,Microsoft VibeVoice 1.5B,0.8467903137207031,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/Higgs-Audio-V2/quijote_vol1_18b_cervantes_f000127.wav,fake/es/Higgs-Audio-V2/quijote_vol1_18b_cervantes_f000127.wav,1,synthetic,Higgs-Audio-V2,0.22546768188476562,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/cs/OmniVoice/poisoned_pen_01_f000318.wav,fake/cs/OmniVoice/poisoned_pen_01_f000318.wav,1,synthetic,OmniVoice,0.4719219207763672,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Llasa-1B/piratesofersatz_06_leinster_64kb_f000215.wav,fake/en/Llasa-1B/piratesofersatz_06_leinster_64kb_f000215.wav,1,synthetic,Llasa-1B,0.49042701721191406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/WhisperSpeech/pink_fairy_book_34_f000047.wav,fake/en/WhisperSpeech/pink_fairy_book_34_f000047.wav,1,synthetic,WhisperSpeech,0.23668289184570312,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/ZipVoice/wives_and_daughters_45_f000165.wav,fake/en/ZipVoice/wives_and_daughters_45_f000165.wav,1,synthetic,ZipVoice,0.18576622009277344,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/de/caspar_hauser_06_f000034.wav,en/de/caspar_hauser_06_f000034.wav,0,bona_fide,de,0.23465919494628906,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/jane_eyre_36_f000149.wav,en/en/jane_eyre_36_f000149.wav,0,bona_fide,en,0.11756324768066406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/jane_eyre_22_f000136.wav,en/en/jane_eyre_22_f000136.wav,0,bona_fide,en,0.18866920471191406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Microsoft VibeVoice Large/the_master_key_07_f000051.wav,fake/en/Microsoft VibeVoice Large/the_master_key_07_f000051.wav,1,synthetic,Microsoft VibeVoice Large,0.12901687622070312,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/jane_eyre_25_f000101.wav,en/en/jane_eyre_25_f000101.wav,0,bona_fide,en,0.14960670471191406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/cs/tts_models_cs_cv_vits/hunters_space_16_f000044.wav,fake/cs/tts_models_cs_cv_vits/hunters_space_16_f000044.wav,1,synthetic,tts_models_cs_cv_vits,0.11774826049804688,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/fr/VoxCPM2/l_epouvante_10_f000120.wav,fake/fr/VoxCPM2/l_epouvante_10_f000120.wav,1,synthetic,VoxCPM2,0.15481185913085938,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/Edge-TTS/angelina_23_delgado_f000097.wav,fake/es/Edge-TTS/angelina_23_delgado_f000097.wav,1,synthetic,Edge-TTS,0.2705535888671875,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/fr/OuteTTS/keraban_le_tetu_1_17_f000129.wav,fake/fr/OuteTTS/keraban_le_tetu_1_17_f000129.wav,1,synthetic,OuteTTS,0.15143394470214844,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Voxtral/jane_eyre_37_f000166.wav,fake/en/Voxtral/jane_eyre_37_f000166.wav,1,synthetic,Voxtral,0.3701438903808594,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/da/tts_models_da_cv_vits/wives_and_daughters_19_f000169.wav,fake/da/tts_models_da_cv_vits/wives_and_daughters_19_f000169.wav,1,synthetic,tts_models_da_cv_vits,0.22471237182617188,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/ZipVoice/jane_eyre_33_f000029.wav,fake/en/ZipVoice/jane_eyre_33_f000029.wav,1,synthetic,ZipVoice,0.19384193420410156,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/Fish-S2-Pro/zweiplaneten_56_lasswitz_f000108.wav,fake/de/Fish-S2-Pro/zweiplaneten_56_lasswitz_f000108.wav,1,synthetic,Fish-S2-Pro,0.09379196166992188,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/OpenAI TTS-1 HD/arapiles_32_perezgaldos_f000067.wav,fake/es/OpenAI TTS-1 HD/arapiles_32_perezgaldos_f000067.wav,1,synthetic,OpenAI TTS-1 HD,0.5320644378662109,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/Kyutai-TTS/jane_eyre_18_f000095.wav,fake/en/Kyutai-TTS/jane_eyre_18_f000095.wav,1,synthetic,Kyutai-TTS,0.4037895202636719,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/M_AILABS_bona_fide_subset/en/en/northandsouth_01_f000067.wav,en/en/northandsouth_01_f000067.wav,0,bona_fide,en,0.22864723205566406,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/es/Edge-TTS/trafalgar_08_perezgaldos_f000094.wav,fake/es/Edge-TTS/trafalgar_08_perezgaldos_f000094.wav,1,synthetic,Edge-TTS,0.08482933044433594,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/hi/IndicF5/midnight_passenger_10_f000275.wav,fake/hi/IndicF5/midnight_passenger_10_f000275.wav,1,synthetic,IndicF5,0.6057910919189453,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/de/Higgs-Audio-V2/untermbirnbaum_13_f000062.wav,fake/de/Higgs-Audio-V2/untermbirnbaum_13_f000062.wav,1,synthetic,Higgs-Audio-V2,0.2439727783203125,validation
/content/drive/MyDrive/Colab Notebooks/Education/INM701/Datasets/MLAAD_10pct/fake/en/MegaTTS3/rinkitink_baum_23_64kb_f000033.wav,fake/en/MegaTTS3/rinkitink_baum_23_64kb_f000033.wav,1,synthetic,MegaTTS3,0.16154098510742188,validation
